t,sx1,sy1,sx2,sy2,vx1,vy1,vx2,vy2,distance,compression, compression_x, compression_y, F1x, F1y, F2x, F2y
0.2759,3.3059,0,5.0054,-0,9.9245,0,0.6918,-0,1.6995,-0.1503,0.1503,-0,-376.057,0,376.057,-0,
0.2759,3.306,0,5.0054,-0,9.9226,0,0.6925,-0,1.6994,-0.1503,0.1503,-0,-376.249,0,376.249,-0,
0.2759,3.3061,0,5.0054,-0,9.9207,0,0.6931,-0,1.6993,-0.1503,0.1503,-0,-376.44,0,376.44,-0,
0.2759,3.3062,0,5.0054,-0,9.9189,0,0.6937,-0,1.6992,-0.1504,0.1504,-0,-376.632,0,376.632,-0,
0.2759,3.3063,0,5.0055,-0,9.917,0,0.6943,-0,1.6991,-0.1504,0.1504,-0,-376.824,0,376.824,-0,
0.2759,3.3064,0,5.0055,-0,9.9151,0,0.695,-0,1.699,-0.1505,0.1505,-0,-377.016,0,377.016,-0,
0.2759,3.3065,0,5.0055,-0,9.9132,0,0.6956,-0,1.6989,-0.1505,0.1505,-0,-377.208,0,377.208,-0,
0.2759,3.3066,0,5.0055,-0,9.9113,0,0.6962,-0,1.6988,-0.1506,0.1506,-0,-377.4,0,377.4,-0,
0.2759,3.3067,0,5.0055,-0,9.9094,0,0.6969,-0,1.6987,-0.1506,0.1506,-0,-377.591,0,377.591,-0,
0.2759,3.3068,0,5.0055,-0,9.9075,0,0.6975,-0,1.6987,-0.1507,0.1507,-0,-377.783,0,377.783,-0,
0.276,3.3069,0,5.0055,-0,9.9057,0,0.6981,-0,1.6986,-0.1507,0.1507,-0,-377.975,0,377.975,-0,
0.276,3.307,0,5.0055,-0,9.9038,0,0.6987,-0,1.6985,-0.1508,0.1508,-0,-378.167,0,378.167,-0,
0.276,3.3071,0,5.0055,-0,9.9019,0,0.6994,-0,1.6984,-0.1508,0.1508,-0,-378.358,0,378.358,-0,
0.276,3.3072,0,5.0055,-0,9.9,0,0.7,-0,1.6983,-0.1509,0.1509,-0,-378.55,0,378.55,-0,
0.276,3.3073,0,5.0055,-0,9.8981,0,0.7006,-0,1.6982,-0.1509,0.1509,-0,-378.742,0,378.742,-0,
0.276,3.3074,0,5.0055,-0,9.8962,0,0.7013,-0,1.6981,-0.1509,0.1509,-0,-378.934,0,378.934,-0,
0.276,3.3075,0,5.0055,-0,9.8943,0,0.7019,-0,1.698,-0.151,0.151,-0,-379.125,0,379.125,-0,
0.276,3.3076,0,5.0055,-0,9.8924,0,0.7025,-0,1.6979,-0.151,0.151,-0,-379.317,0,379.317,-0,
0.276,3.3077,0,5.0055,-0,9.8905,0,0.7032,-0,1.6978,-0.1511,0.1511,-0,-379.509,0,379.509,-0,
0.276,3.3078,0,5.0056,-0,9.8886,0,0.7038,-0,1.6977,-0.1511,0.1511,-0,-379.701,0,379.701,-0,
0.2761,3.3079,0,5.0056,-0,9.8867,0,0.7044,-0,1.6976,-0.1512,0.1512,-0,-379.892,0,379.892,-0,
0.2761,3.308,0,5.0056,-0,9.8848,0,0.7051,-0,1.6975,-0.1512,0.1512,-0,-380.084,0,380.084,-0,
0.2761,3.3081,0,5.0056,-0,9.8829,0,0.7057,-0,1.6975,-0.1513,0.1513,-0,-380.276,0,380.276,-0,
0.2761,3.3082,0,5.0056,-0,9.881,0,0.7063,-0,1.6974,-0.1513,0.1513,-0,-380.468,0,380.468,-0,
0.2761,3.3083,0,5.0056,-0,9.8791,0,0.707,-0,1.6973,-0.1514,0.1514,-0,-380.659,0,380.659,-0,
0.2761,3.3084,0,5.0056,-0,9.8772,0,0.7076,-0,1.6972,-0.1514,0.1514,-0,-380.851,0,380.851,-0,
0.2761,3.3085,0,5.0056,-0,9.8753,0,0.7082,-0,1.6971,-0.1515,0.1515,-0,-381.043,0,381.043,-0,
0.2761,3.3086,0,5.0056,-0,9.8734,0,0.7089,-0,1.697,-0.1515,0.1515,-0,-381.234,0,381.234,-0,
0.2761,3.3087,0,5.0056,-0,9.8715,0,0.7095,-0,1.6969,-0.1515,0.1515,-0,-381.426,0,381.426,-0,
0.2761,3.3088,0,5.0056,-0,9.8696,0,0.7101,-0,1.6968,-0.1516,0.1516,-0,-381.618,0,381.618,-0,
0.2762,3.3089,0,5.0056,-0,9.8677,0,0.7108,-0,1.6967,-0.1516,0.1516,-0,-381.809,0,381.809,-0,
0.2762,3.309,0,5.0056,-0,9.8658,0,0.7114,-0,1.6966,-0.1517,0.1517,-0,-382.001,0,382.001,-0,
0.2762,3.3091,0,5.0056,-0,9.8638,0,0.7121,-0,1.6965,-0.1517,0.1517,-0,-382.193,0,382.193,-0,
0.2762,3.3092,0,5.0057,-0,9.8619,0,0.7127,-0,1.6964,-0.1518,0.1518,-0,-382.384,0,382.384,-0,
0.2762,3.3093,0,5.0057,-0,9.86,0,0.7133,-0,1.6964,-0.1518,0.1518,-0,-382.576,0,382.576,-0,
0.2762,3.3094,0,5.0057,-0,9.8581,0,0.714,-0,1.6963,-0.1519,0.1519,-0,-382.767,0,382.767,-0,
0.2762,3.3095,0,5.0057,-0,9.8562,0,0.7146,-0,1.6962,-0.1519,0.1519,-0,-382.959,0,382.959,-0,
0.2762,3.3096,0,5.0057,-0,9.8543,0,0.7152,-0,1.6961,-0.152,0.152,-0,-383.151,0,383.151,-0,
0.2762,3.3097,0,5.0057,-0,9.8524,0,0.7159,-0,1.696,-0.152,0.152,-0,-383.342,0,383.342,-0,
0.2762,3.3098,0,5.0057,-0,9.8504,0,0.7165,-0,1.6959,-0.152,0.152,-0,-383.534,0,383.534,-0,
0.2763,3.3099,0,5.0057,-0,9.8485,0,0.7172,-0,1.6958,-0.1521,0.1521,-0,-383.725,0,383.725,-0,
0.2763,3.31,0,5.0057,-0,9.8466,0,0.7178,-0,1.6957,-0.1521,0.1521,-0,-383.917,0,383.917,-0,
0.2763,3.3101,0,5.0057,-0,9.8447,0,0.7184,-0,1.6956,-0.1522,0.1522,-0,-384.109,0,384.109,-0,
0.2763,3.3102,0,5.0057,-0,9.8428,0,0.7191,-0,1.6955,-0.1522,0.1522,-0,-384.3,0,384.3,-0,
0.2763,3.3103,0,5.0057,-0,9.8408,0,0.7197,-0,1.6954,-0.1523,0.1523,-0,-384.492,0,384.492,-0,
0.2763,3.3104,0,5.0057,-0,9.8389,0,0.7204,-0,1.6954,-0.1523,0.1523,-0,-384.683,0,384.683,-0,
0.2763,3.3105,0,5.0057,-0,9.837,0,0.721,-0,1.6953,-0.1524,0.1524,-0,-384.875,0,384.875,-0,
